1338080526.66,2012_05_27_02:02:06,+40.806,+10.355,+55.303,+10.373,+13.981,+13.795,+14.087,+13.841,10.474849,-17.464
1338080853.65,2012_05_27_02:07:33,+40.763,+10.343,+55.289,+10.359,+13.959,+13.772,+14.064,+13.817,10.446257,-17.425
1338081180.63,2012_05_27_02:13:00,+40.762,+10.334,+55.278,+10.346,+13.956,+13.768,+14.061,+13.814,10.438056,-17.428
1338081507.6,2012_05_27_02:18:27,+40.782,+10.367,+55.271,+10.377,+13.957,+13.770,+14.062,+13.815,10.446919,-17.367
1338081834.59,2012_05_27_02:23:54,+40.723,+10.250,+55.260,+10.266,+13.901,+13.711,+14.006,+13.757,10.356837,-17.345
1338082161.55,2012_05_27_02:29:21,+40.687,+10.231,+55.243,+10.241,+13.892,+13.700,+13.997,+13.747,10.339032,-17.287
1338082488.54,2012_05_27_02:34:48,+40.671,+10.250,+55.227,+10.268,+13.907,+13.717,+14.013,+13.763,10.369527,-17.227
1338082815.51,2012_05_27_02:40:15,+40.676,+10.301,+55.210,+10.312,+13.924,+13.735,+14.029,+13.780,10.395509,-17.204
1338083142.51,2012_05_27_02:45:42,+40.672,+10.299,+55.195,+10.310,+13.935,+13.746,+14.040,+13.792,10.404766,-17.043
1338083469.51,2012_05_27_02:51:09,+40.671,+10.303,+55.179,+10.313,+13.927,+13.739,+14.032,+13.784,10.397545,-17.103
1338083796.5,2012_05_27_02:56:36,+40.701,+10.302,+55.169,+10.320,+13.929,+13.741,+14.034,+13.786,10.401772,-17.058
1338084123.48,2012_05_27_03:02:03,+40.719,+10.308,+55.159,+10.320,+13.941,+13.752,+14.046,+13.799,10.412118,-16.982
1338084450.48,2012_05_27_03:07:30,+40.673,+10.263,+55.152,+10.278,+13.919,+13.728,+14.024,+13.775,10.378084,-16.960
1338084777.44,2012_05_27_03:12:57,+40.660,+10.241,+55.144,+10.255,+13.895,+13.705,+14.001,+13.751,10.345710,-16.939
1338085102.42,2012_05_27_03:18:22,+40.651,+10.269,+55.129,+10.279,+13.912,+13.722,+14.018,+13.769,10.375689,-16.880
1338085429.37,2012_05_27_03:23:49,+40.637,+10.279,+55.118,+10.295,+13.915,+13.726,+14.021,+13.772,10.383906,-16.878
1338085756.36,2012_05_27_03:29:16,+40.630,+10.302,+55.103,+10.317,+13.932,+13.744,+14.037,+13.789,10.408729,-16.795
1338086083.35,2012_05_27_03:34:43,+40.610,+10.250,+55.092,+10.264,+13.905,+13.715,+14.011,+13.762,10.360267,-16.761
1338086410.35,2012_05_27_03:40:10,+40.645,+10.324,+55.076,+10.334,+13.932,+13.744,+14.036,+13.788,10.407832,-16.715
1338086737.35,2012_05_27_03:45:37,+40.672,+10.304,+55.069,+10.322,+13.940,+13.752,+14.045,+13.798,10.410895,-16.655
1338087064.33,2012_05_27_03:51:04,+40.675,+10.301,+55.063,+10.311,+13.934,+13.746,+14.039,+13.791,10.403686,-16.641
1338087391.33,2012_05_27_03:56:31,+40.620,+10.254,+55.057,+10.269,+13.913,+13.723,+14.018,+13.769,10.367659,-16.634
1338087718.31,2012_05_27_04:01:58,+40.699,+10.277,+55.042,+10.290,+13.936,+13.747,+14.041,+13.793,10.411144,-16.579
1338088045.31,2012_05_27_04:07:25,+40.616,+10.242,+55.038,+10.260,+13.913,+13.723,+14.019,+13.770,10.368290,-16.561
1338088372.27,2012_05_27_04:12:52,+40.594,+10.294,+55.030,+10.306,+13.916,+13.728,+14.021,+13.772,10.383047,-16.514
1338088699.26,2012_05_27_04:18:19,+40.606,+10.250,+55.015,+10.264,+13.914,+13.724,+14.019,+13.770,10.368486,-16.487
1338089026.24,2012_05_27_04:23:46,+40.597,+10.294,+55.002,+10.306,+13.921,+13.732,+14.025,+13.776,10.390309,-16.452
1338089353.21,2012_05_27_04:29:13,+40.620,+10.298,+54.991,+10.310,+13.932,+13.744,+14.037,+13.789,10.402612,-16.470
1338089680.19,2012_05_27_04:34:40,+40.645,+10.316,+54.980,+10.333,+13.933,+13.746,+14.038,+13.790,10.409699,-16.401
1338090007.19,2012_05_27_04:40:07,+40.603,+10.265,+54.977,+10.275,+13.920,+13.730,+14.025,+13.776,10.377262,-16.387
1338090334.2,2012_05_27_04:45:34,+40.576,+10.255,+54.964,+10.267,+13.897,+13.706,+14.001,+13.752,10.348639,-16.389
1338090661.18,2012_05_27_04:51:01,+40.590,+10.268,+54.950,+10.282,+13.912,+13.722,+14.016,+13.767,10.371599,-16.358
1338090988.17,2012_05_27_04:56:28,+40.581,+10.251,+54.944,+10.266,+13.907,+13.717,+14.012,+13.763,10.362036,-16.317
1338091315.16,2012_05_27_05:01:55,+40.564,+10.266,+54.931,+10.276,+13.910,+13.721,+14.016,+13.767,10.365537,-16.280
1338091642.15,2012_05_27_05:07:22,+40.575,+10.249,+54.919,+10.267,+13.910,+13.720,+14.015,+13.767,10.362713,-16.261
1338091961.46,2012_05_27_05:12:41,+40.577,+10.285,+54.912,+10.300,+13.921,+13.732,+14.026,+13.777,10.385330,-16.240
1338092288.7,2012_05_27_05:18:08,+40.582,+10.295,+54.898,+10.307,+13.926,+13.737,+14.030,+13.782,10.392965,-16.223
1338092615.68,2012_05_27_05:23:35,+40.572,+10.289,+54.892,+10.304,+13.926,+13.738,+14.032,+13.783,10.390547,-16.194
1338092942.65,2012_05_27_05:29:02,+40.537,+10.241,+54.884,+10.252,+13.901,+13.710,+14.006,+13.757,10.346590,-16.188
1338093269.63,2012_05_27_05:34:29,+40.532,+10.240,+54.873,+10.255,+13.889,+13.698,+13.994,+13.744,10.334867,-16.162
1338093596.62,2012_05_27_05:39:56,+40.523,+10.233,+54.862,+10.245,+13.895,+13.704,+14.001,+13.751,10.342118,-16.159
